run_id,seed,pair,variant,host_event_count,mediation_invocations,interruption_count,effect_count,final_output,native_elapsed_us,oram_accesses,dummy_fraction,structural_signature
s1-p13-v2-b0,1,13,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2126.0,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p13-v2-b1,1,13,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3783.0,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p14-v2-b0,1,14,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2193.9,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p14-v2-b1,1,14,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3173.0,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p15-v2-b0,1,15,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2097.6,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p15-v2-b1,1,15,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3331.5,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p16-v2-b0,1,16,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2069.6,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p16-v2-b1,1,16,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3312.2,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p17-v2-b0,1,17,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2082.2,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p17-v2-b1,1,17,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3501.9,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p18-v2-b0,1,18,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2040.6,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p18-v2-b1,1,18,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3276.5,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p19-v2-b0,1,19,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,1,0,1,completed,2081.6,15,0.8,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s1-p19-v2-b1,1,19,B2-BOUNDED-ADAPTIVE-OBLIVIOUS,16,2,1,1,completed,3268.3,15,0.6,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[3,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[4,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",238,222],[5,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",240,222]]"
s2-p0-v0-b0,2,0,B0-NATURAL,3,1,0,1,completed,2064.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p0-v0-b1,2,0,B0-NATURAL,6,2,1,1,completed,3200.8,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p1-v0-b0,2,1,B0-NATURAL,3,1,0,1,completed,2019.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p1-v0-b1,2,1,B0-NATURAL,6,2,1,1,completed,3410.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p2-v0-b0,2,2,B0-NATURAL,3,1,0,1,completed,2006.4,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p2-v0-b1,2,2,B0-NATURAL,6,2,1,1,completed,3195.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p3-v0-b0,2,3,B0-NATURAL,3,1,0,1,completed,1992.2,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p3-v0-b1,2,3,B0-NATURAL,6,2,1,1,completed,3199.1,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p4-v0-b0,2,4,B0-NATURAL,3,1,0,1,completed,1980.4,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p4-v0-b1,2,4,B0-NATURAL,6,2,1,1,completed,3206.5,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p5-v0-b0,2,5,B0-NATURAL,3,1,0,1,completed,1994.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p5-v0-b1,2,5,B0-NATURAL,6,2,1,1,completed,3184.1,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p6-v0-b0,2,6,B0-NATURAL,3,1,0,1,completed,2269.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p6-v0-b1,2,6,B0-NATURAL,6,2,1,1,completed,3242.1,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p7-v0-b0,2,7,B0-NATURAL,3,1,0,1,completed,2014.0,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p7-v0-b1,2,7,B0-NATURAL,6,2,1,1,completed,3150.5,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p8-v0-b0,2,8,B0-NATURAL,3,1,0,1,completed,1993.5,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s2-p8-v0-b1,2,8,B0-NATURAL,6,2,1,1,completed,3238.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
