data_record_bytes,permission_record_bytes,history_record_bytes,architecture,privacy,logical_accesses,physical_paths,physical_blocks,physical_blocks_4k_equiv,bytes_action,tree_storage_bytes,position_map_bytes,stash_bytes,trusted_state_bytes,dummy_fraction,rounds_serial,rounds_parallel,local_compute_us,storage_amplification,read_write_amplification,logical_block_counts,block_sizes,tree_heights
4096,256,1024,MODULAR-ORAM,leak,3,3,300.0,100.5,411648.0,304065536,53248,24576,77824,0,3,3,54,7.999434267241379,76.57142857142857,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:1024,data:13;perm:10;hist:12
4096,256,1024,NAIVE-FIXED,pass,4,4,408,169.5,694272,304065536,53248,24576,78080,0.25,4,3,72,7.999434267241379,129.14285714285714,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:1024,data:13;perm:10;hist:12
4096,256,1024,CANONICAL-MODULAR,pass,4,4,408,169.5,694272,304065536,53248,24576,78080,0.25,4,3,72,7.999434267241379,129.14285714285714,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:1024,data:13;perm:10;hist:12
4096,256,1024,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,14.123706896551724,274.2857142857143,unified:13312,unified:4096,unified:14
4096,256,1024,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,38508,24576,63084,0,3,3,54.0,14.123706896551724,274.2857142857143,packed-pages:9627,packed:4096,unified-packed:14
4096,256,1024,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,115524,24576,140100,0,6,6,108.0,14.120689655172415,438.85714285714283,packed-pages:9627,packed:4096,8 partitions:11
4096,256,1024,HYBRID-P,pass,3,3,320,164.0,671744,301969408,49152,24576,335872,0.3333333333333333,3,2,54,7.944288793103448,124.95238095238095,data:8192;hist:4096,data:4096;hist:1024,data:13;hist:12
4096,256,1024,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,4513792,0.5,1,1,18,7.061637931034483,85.33333333333333,data:8192,data:4096,data:13
4096,256,1024,SCAN-PERMISSION,pass,3,3,320,228.0,933888,302231552,49152,24576,73728,0.25,3,3,54,7.951185344827586,173.71428571428572,data:8192;hist:4096;perm-scan:1024,data:4096;hist:1024;perm:256,data:13;hist:12;perm:scan
4096,256,1024,SCAN-HISTORY,pass,2,2,200,2165.5,8869888,274709504,36864,24576,61440,0.3333333333333333,2,3,36,7.227128232758621,1649.904761904762,data:8192;perm:1024;hist-scan:4096,data:4096;perm:256;hist:1024,data:13;perm:10;hist:scan
4096,256,1024,SCAN-BOTH,pass,1,1,112,2224.0,9109504,272875520,32768,24576,57344,0.3333333333333333,1,3,18,7.178879310344827,1694.4761904761904,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:256;hist:1024,data:13;perm:scan;hist:scan
4096,512,64,MODULAR-ORAM,leak,3,3,300.0,69.4375,284416.0,274708224,53248,24576,77824,0,3,3,54,7.999455808683206,60.87671232876713,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:64,data:13;perm:10;hist:12
4096,512,64,NAIVE-FIXED,pass,4,4,408,126.25,517120,274708224,53248,24576,78080,0.25,4,3,72,7.999455808683206,110.68493150684931,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:64,data:13;perm:10;hist:12
4096,512,64,CANONICAL-MODULAR,pass,4,4,408,126.25,517120,274708224,53248,24576,78080,0.25,4,3,72,7.999455808683206,110.68493150684931,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:64,data:13;perm:10;hist:12
4096,512,64,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.633110687022901,315.6164383561644,unified:13312,unified:4096,unified:14
4096,512,64,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,33680,24576,58256,0,3,3,54.0,15.633110687022901,315.6164383561644,packed-pages:8420,packed:4096,unified-packed:14
4096,512,64,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,101040,24576,125616,0,6,6,108.0,15.629770992366412,504.986301369863,packed-pages:8420,packed:4096,8 partitions:11
4096,512,64,HYBRID-P,pass,3,3,320,115.25,472064,270515968,49152,24576,598016,0.3333333333333333,3,2,54,7.877378041507634,101.04109589041096,data:8192;hist:4096,data:4096;hist:64,data:13;hist:12
4096,512,64,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,843776,0.5,1,1,18,7.8163167938931295,98.1917808219178,data:8192,data:4096,data:13
4096,512,64,SCAN-PERMISSION,pass,3,3,320,243.25,996352,271040256,49152,24576,73728,0.25,3,3,54,7.892645217080153,213.26027397260273,data:8192;hist:4096;perm-scan:1024,data:4096;hist:64;perm:512,data:13;hist:12;perm:scan
4096,512,64,SCAN-HISTORY,pass,2,2,200,251.0,1028096,272873472,36864,24576,61440,0.3333333333333333,2,3,36,7.946028148854962,220.05479452054794,data:8192;perm:1024;hist-scan:4096,data:4096;perm:512;hist:64,data:13;perm:10;hist:scan
4096,512,64,SCAN-BOTH,pass,1,1,112,368.0,1507328,269205504,32768,24576,57344,0.3333333333333333,1,3,18,7.839217557251908,322.63013698630135,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:512;hist:64,data:13;perm:scan;hist:scan
4096,512,256,MODULAR-ORAM,leak,3,3,300.0,76.75,314368.0,280998912,53248,24576,77824,0,3,3,54,7.999446128731344,64.63157894736842,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:256,data:13;perm:10;hist:12
4096,512,256,NAIVE-FIXED,pass,4,4,408,136.0,557056,280998912,53248,24576,78080,0.25,4,3,72,7.999446128731344,114.52631578947368,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:256,data:13;perm:10;hist:12
4096,512,256,CANONICAL-MODULAR,pass,4,4,408,136.0,557056,280998912,53248,24576,78080,0.25,4,3,72,7.999446128731344,114.52631578947368,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:256,data:13;perm:10;hist:12
4096,512,256,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.283115671641792,303.1578947368421,unified:13312,unified:4096,unified:14
4096,512,256,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,34452,24576,59028,0,3,3,54.0,15.283115671641792,303.1578947368421,packed-pages:8613,packed:4096,unified-packed:14
4096,512,256,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,103356,24576,127932,0,6,6,108.0,15.279850746268657,485.05263157894734,packed-pages:8613,packed:4096,8 partitions:11
4096,512,256,HYBRID-P,pass,3,3,320,125.0,512000,276806656,49152,24576,598016,0.3333333333333333,3,2,54,7.880101445895522,105.26315789473684,data:8192;hist:4096,data:4096;hist:256,data:13;hist:12
4096,512,256,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,1630208,0.5,1,1,18,7.641324626865671,94.3157894736842,data:8192,data:4096,data:13
4096,512,256,SCAN-PERMISSION,pass,3,3,320,253.0,1036288,277330944,49152,24576,73728,0.25,3,3,54,7.895026819029851,213.05263157894737,data:8192;hist:4096;perm-scan:1024,data:4096;hist:256;perm:512,data:13;hist:12;perm:scan
4096,512,256,SCAN-HISTORY,pass,2,2,200,635.0,2600960,273659904,36864,24576,61440,0.3333333333333333,2,3,36,7.790520055970149,534.7368421052631,data:8192;perm:1024;hist-scan:4096,data:4096;perm:512;hist:256,data:13;perm:10;hist:scan
4096,512,256,SCAN-BOTH,pass,1,1,112,752.0,3080192,269991936,32768,24576,57344,0.3333333333333333,1,3,18,7.686100746268656,633.2631578947369,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:512;hist:256,data:13;perm:scan;hist:scan
4096,512,1024,MODULAR-ORAM,leak,3,3,300.0,106.0,434176.0,306161664,53248,24576,77824,0,3,3,54,7.999411386986301,77.0909090909091,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:1024,data:13;perm:10;hist:12
4096,512,1024,NAIVE-FIXED,pass,4,4,408,175.0,716800,306161664,53248,24576,78080,0.25,4,3,72,7.999411386986301,127.27272727272727,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:1024,data:13;perm:10;hist:12
4096,512,1024,CANONICAL-MODULAR,pass,4,4,408,175.0,716800,306161664,53248,24576,78080,0.25,4,3,72,7.999411386986301,127.27272727272727,data:8192;perm:1024;hist:4096,data:4096;perm:512;hist:1024,data:13;perm:10;hist:12
4096,512,1024,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,14.026969178082192,261.8181818181818,unified:13312,unified:4096,unified:14
4096,512,1024,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,38820,24576,63396,0,3,3,54.0,14.026969178082192,261.8181818181818,packed-pages:9705,packed:4096,unified-packed:14
4096,512,1024,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,116460,24576,141036,0,6,6,108.0,14.023972602739725,418.90909090909093,packed-pages:9705,packed:4096,8 partitions:11
4096,512,1024,HYBRID-P,pass,3,3,320,164.0,671744,301969408,49152,24576,598016,0.3333333333333333,3,2,54,7.889875856164384,119.27272727272727,data:8192;hist:4096,data:4096;hist:1024,data:13;hist:12
4096,512,1024,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,4775936,0.5,1,1,18,7.013270547945205,81.45454545454545,data:8192,data:4096,data:13
4096,512,1024,SCAN-PERMISSION,pass,3,3,320,292.0,1196032,302493696,49152,24576,73728,0.25,3,3,54,7.90357448630137,212.36363636363637,data:8192;hist:4096;perm-scan:1024,data:4096;hist:1024;perm:512,data:13;hist:12;perm:scan
4096,512,1024,SCAN-HISTORY,pass,2,2,200,2171.0,8892416,276805632,36864,24576,61440,0.3333333333333333,2,3,36,7.232395119863014,1578.909090909091,data:8192;perm:1024;hist-scan:4096,data:4096;perm:512;hist:1024,data:13;perm:10;hist:scan
4096,512,1024,SCAN-BOTH,pass,1,1,112,2288.0,9371648,273137664,32768,24576,57344,0.3333333333333333,1,3,18,7.136558219178082,1664.0,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:512;hist:1024,data:13;perm:scan;hist:scan
16384,64,64,MODULAR-ORAM,leak,3,3,300.0,227.8125,933120.0,1076297216,53248,98304,151552,0,3,3,54,7.999509102532879,56.51162790697674,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:64,data:13;perm:10;hist:12
16384,64,64,NAIVE-FIXED,pass,4,4,408,452.625,1853952,1076297216,53248,98304,151808,0.25,4,3,72,7.999509102532879,112.27906976744185,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:64,data:13;perm:10;hist:12
16384,64,64,CANONICAL-MODULAR,pass,4,4,408,452.625,1853952,1076297216,53248,98304,151808,0.25,4,3,72,7.999509102532879,112.27906976744185,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:64,data:13;perm:10;hist:12
16384,64,64,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.960545543107648,357.2093023255814,unified:13312,unified:16384,unified:14
16384,64,64,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,33176,98304,131480,0,5,5,81.0,3.990136385776912,133.95348837209303,packed-pages:8294,packed:4096,unified-packed:14
16384,64,64,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,99528,98304,197832,0,9,10,162.0,3.989283974671213,214.32558139534885,packed-pages:8294,packed:4096,8 partitions:11
16384,64,64,HYBRID-P,pass,3,3,320,451.25,1848320,1075773184,49152,98304,212992,0.3333333333333333,3,2,54,7.9956142687530445,111.93798449612403,data:8192;hist:4096,data:16384;hist:64,data:13;hist:12
16384,64,64,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,458752,0.5,1,1,18,7.980029225523624,111.13178294573643,data:8192,data:16384,data:13
16384,64,64,SCAN-PERMISSION,pass,3,3,320,467.25,1913856,1075838720,49152,98304,147456,0.25,3,3,54,7.9961013608134435,115.90697674418605,data:8192;hist:4096;perm-scan:1024,data:16384;hist:64;perm:64,data:13;hist:12;perm:scan
16384,64,64,SCAN-HISTORY,pass,2,2,200,577.375,2364928,1074462464,36864,98304,135168,0.3333333333333333,2,3,36,7.985872427545056,143.2248062015504,data:8192;perm:1024;hist-scan:4096,data:16384;perm:64;hist:64,data:13;perm:10;hist:scan
16384,64,64,SCAN-BOTH,pass,1,1,112,592.0,2424832,1074003968,32768,98304,131072,0.3333333333333333,1,3,18,7.982464685825621,146.85271317829458,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:64;hist:64,data:13;perm:scan;hist:scan
16384,64,256,MODULAR-ORAM,leak,3,3,300.0,235.125,963072.0,1082587904,53248,98304,151552,0,3,3,54,7.999506280266344,57.6551724137931,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:256,data:13;perm:10;hist:12
16384,64,256,NAIVE-FIXED,pass,4,4,408,462.375,1893888,1082587904,53248,98304,151808,0.25,4,3,72,7.999506280266344,113.37931034482759,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:256,data:13;perm:10;hist:12
16384,64,256,CANONICAL-MODULAR,pass,4,4,408,462.375,1893888,1082587904,53248,98304,151808,0.25,4,3,72,7.999506280266344,113.37931034482759,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:256,data:13;perm:10;hist:12
16384,64,256,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.867796610169492,353.1034482758621,unified:13312,unified:16384,unified:14
16384,64,256,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,33948,98304,132252,0,5,5,81.0,3.966949152542373,132.41379310344828,packed-pages:8487,packed:4096,unified-packed:14
16384,64,256,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,101844,98304,200148,0,9,10,162.0,3.9661016949152543,211.86206896551724,packed-pages:8487,packed:4096,8 partitions:11
16384,64,256,HYBRID-P,pass,3,3,320,461.0,1888256,1082063872,49152,98304,212992,0.3333333333333333,3,2,54,7.995634079903148,113.04214559386973,data:8192;hist:4096,data:16384;hist:256,data:13;hist:12
16384,64,256,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,1245184,0.5,1,1,18,7.93365617433414,109.8544061302682,data:8192,data:16384,data:13
16384,64,256,SCAN-PERMISSION,pass,3,3,320,477.0,1953792,1082129408,49152,98304,147456,0.25,3,3,54,7.996118341404358,116.96551724137932,data:8192;hist:4096;perm-scan:1024,data:16384;hist:256;perm:64,data:13;hist:12;perm:scan
16384,64,256,SCAN-HISTORY,pass,2,2,200,961.375,3937792,1075248896,36864,98304,135168,0.3333333333333333,2,3,36,7.945276558716707,235.73946360153258,data:8192;perm:1024;hist-scan:4096,data:16384;perm:64;hist:256,data:13;perm:10;hist:scan
16384,64,256,SCAN-BOTH,pass,1,1,112,976.0,3997696,1074790400,32768,98304,131072,0.3333333333333333,1,3,18,7.941888619854722,239.3256704980843,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:64;hist:256,data:13;perm:scan;hist:scan
16384,64,1024,MODULAR-ORAM,leak,3,3,300.0,264.375,1082880.0,1107750656,53248,98304,151552,0,3,3,54,7.99949531176053,61.97802197802198,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:1024,data:13;perm:10;hist:12
16384,64,1024,NAIVE-FIXED,pass,4,4,408,501.375,2053632,1107750656,53248,98304,151808,0.25,4,3,72,7.99949531176053,117.53846153846153,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:1024,data:13;perm:10;hist:12
16384,64,1024,CANONICAL-MODULAR,pass,4,4,408,501.375,2053632,1107750656,53248,98304,151808,0.25,4,3,72,7.99949531176053,117.53846153846153,data:8192;perm:1024;hist:4096,data:16384;perm:64;hist:1024,data:13;perm:10;hist:12
16384,64,1024,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.507335541883577,337.5824175824176,unified:13312,unified:16384,unified:14
16384,64,1024,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,38316,98304,136620,0,5,5,81.0,3.8768338854708944,126.5934065934066,packed-pages:9579,packed:4096,unified-packed:14
16384,64,1024,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,114948,98304,213252,0,9,10,162.0,3.8760056791292,202.54945054945054,packed-pages:9579,packed:4096,8 partitions:11
16384,64,1024,HYBRID-P,pass,3,3,320,500.0,2048000,1107226624,49152,98304,212992,0.3333333333333333,3,2,54,7.995711074301941,117.21611721611721,data:8192;hist:4096,data:16384;hist:1024,data:13;hist:12
16384,64,1024,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,4390912,0.5,1,1,18,7.7534311405584475,105.02564102564102,data:8192,data:16384,data:13
16384,64,1024,SCAN-PERMISSION,pass,3,3,320,516.0,2113536,1107292160,49152,98304,147456,0.25,3,3,54,7.996184335068623,120.96703296703296,data:8192;hist:4096;perm-scan:1024,data:16384;hist:1024;perm:64,data:13;hist:12;perm:scan
16384,64,1024,SCAN-HISTORY,pass,2,2,200,2497.375,10229248,1078394624,36864,98304,135168,0.3333333333333333,2,3,36,7.787504067084714,585.4652014652015,data:8192;perm:1024;hist-scan:4096,data:16384;perm:64;hist:1024,data:13;perm:10;hist:scan
16384,64,1024,SCAN-BOTH,pass,1,1,112,2512.0,10289152,1077936128,32768,98304,131072,0.3333333333333333,1,3,18,7.784193090392806,588.8937728937728,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:64;hist:1024,data:13;perm:scan;hist:scan
16384,128,64,MODULAR-ORAM,leak,3,3,300.0,229.1875,938752.0,1076821248,53248,98304,151552,0,3,3,54,7.999507439751704,56.633204633204635,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:64,data:13;perm:10;hist:12
16384,128,64,NAIVE-FIXED,pass,4,4,408,454.0,1859584,1076821248,53248,98304,151808,0.25,4,3,72,7.999507439751704,112.18532818532819,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:64,data:13;perm:10;hist:12
16384,128,64,CANONICAL-MODULAR,pass,4,4,408,454.0,1859584,1076821248,53248,98304,151808,0.25,4,3,72,7.999507439751704,112.18532818532819,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:64,data:13;perm:10;hist:12
16384,128,64,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.952775073028237,355.83011583011586,unified:13312,unified:16384,unified:14
16384,128,64,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,33240,98304,131544,0,5,5,81.0,3.988193768257059,133.43629343629343,packed-pages:8310,packed:4096,unified-packed:14
16384,128,64,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,99720,98304,198024,0,9,10,162.0,3.9873417721518987,213.4980694980695,packed-pages:8310,packed:4096,8 partitions:11
16384,128,64,HYBRID-P,pass,3,3,320,451.25,1848320,1075773184,49152,98304,278528,0.3333333333333333,3,2,54,7.99172156462999,111.5057915057915,data:8192;hist:4096,data:16384;hist:64,data:13;hist:12
16384,128,64,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,524288,0.5,1,1,18,7.976144109055501,110.70270270270271,data:8192,data:16384,data:13
16384,128,64,SCAN-PERMISSION,pass,3,3,320,483.25,1979392,1075904256,49152,98304,147456,0.25,3,3,54,7.9926952744644595,119.41312741312741,data:8192;hist:4096;perm-scan:1024,data:16384;hist:64;perm:128,data:13;hist:12;perm:scan
16384,128,64,SCAN-HISTORY,pass,2,2,200,578.75,2370560,1074986496,36864,98304,135168,0.3333333333333333,2,3,36,7.985877403846154,143.011583011583,data:8192;perm:1024;hist-scan:4096,data:16384;perm:128;hist:64,data:13;perm:10;hist:scan
16384,128,64,SCAN-BOTH,pass,1,1,112,608.0,2490368,1074069504,32768,98304,131072,0.3333333333333333,1,3,18,7.97906523855891,150.23938223938225,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:128;hist:64,data:13;perm:scan;hist:scan
16384,128,256,MODULAR-ORAM,leak,3,3,300.0,236.5,968704.0,1083111936,53248,98304,151552,0,3,3,54,7.999504628509197,57.770992366412216,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:256,data:13;perm:10;hist:12
16384,128,256,NAIVE-FIXED,pass,4,4,408,463.75,1899520,1083111936,53248,98304,151808,0.25,4,3,72,7.999504628509197,113.2824427480916,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:256,data:13;perm:10;hist:12
16384,128,256,CANONICAL-MODULAR,pass,4,4,408,463.75,1899520,1083111936,53248,98304,151808,0.25,4,3,72,7.999504628509197,113.2824427480916,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:256,data:13;perm:10;hist:12
16384,128,256,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.860116166505325,351.7557251908397,unified:13312,unified:16384,unified:14
16384,128,256,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,34012,98304,132316,0,5,5,81.0,3.965029041626331,131.9083969465649,packed-pages:8503,packed:4096,unified-packed:14
16384,128,256,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,102036,98304,200340,0,9,10,162.0,3.9641819941916747,211.05343511450383,packed-pages:8503,packed:4096,8 partitions:11
16384,128,256,HYBRID-P,pass,3,3,320,461.0,1888256,1082063872,49152,98304,278528,0.3333333333333333,3,2,54,7.991763976282672,112.61068702290076,data:8192;hist:4096,data:16384;hist:256,data:13;hist:12
16384,128,256,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,1310720,0.5,1,1,18,7.929816069699903,109.43511450381679,data:8192,data:16384,data:13
16384,128,256,SCAN-PERMISSION,pass,3,3,320,493.0,2019328,1082194944,49152,98304,147456,0.25,3,3,54,7.992732030493707,120.42748091603053,data:8192;hist:4096;perm-scan:1024,data:16384;hist:256;perm:128,data:13;hist:12;perm:scan
16384,128,256,SCAN-HISTORY,pass,2,2,200,962.75,3943424,1075772928,36864,98304,135168,0.3333333333333333,2,3,36,7.945301155614715,235.17557251908397,data:8192;perm:1024;hist-scan:4096,data:16384;perm:128;hist:256,data:13;perm:10;hist:scan
16384,128,256,SCAN-BOTH,pass,1,1,112,992.0,4063232,1074855936,32768,98304,131072,0.3333333333333333,1,3,18,7.938528557599225,242.3206106870229,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:128;hist:256,data:13;perm:scan;hist:scan
16384,128,1024,MODULAR-ORAM,leak,3,3,300.0,265.75,1088512.0,1108274688,53248,98304,151552,0,3,3,54,7.99949370269631,62.07299270072993,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:1024,data:13;perm:10;hist:12
16384,128,1024,NAIVE-FIXED,pass,4,4,408,502.75,2059264,1108274688,53248,98304,151808,0.25,4,3,72,7.99949370269631,117.43065693430657,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:1024,data:13;perm:10;hist:12
16384,128,1024,CANONICAL-MODULAR,pass,4,4,408,502.75,2059264,1108274688,53248,98304,151808,0.25,4,3,72,7.99949370269631,117.43065693430657,data:8192;perm:1024;hist:4096,data:16384;perm:128;hist:1024,data:13;perm:10;hist:12
16384,128,1024,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.5,336.35036496350364,unified:13312,unified:16384,unified:14
16384,128,1024,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,38380,98304,136684,0,5,5,81.0,3.875,126.13138686131387,packed-pages:9595,packed:4096,unified-packed:14
16384,128,1024,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,115140,98304,213444,0,9,10,162.0,3.8741721854304636,201.8102189781022,packed-pages:9595,packed:4096,8 partitions:11
16384,128,1024,HYBRID-P,pass,3,3,320,500.0,2048000,1107226624,49152,98304,278528,0.3333333333333333,3,2,54,7.99192880794702,116.78832116788321,data:8192;hist:4096,data:16384;hist:1024,data:13;hist:12
16384,128,1024,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,4456448,0.5,1,1,18,7.749763481551561,104.64233576642336,data:8192,data:16384,data:13
16384,128,1024,SCAN-PERMISSION,pass,3,3,320,532.0,2179072,1107357696,49152,98304,147456,0.25,3,3,54,7.992874881740776,124.26277372262774,data:8192;hist:4096;perm-scan:1024,data:16384;hist:1024;perm:128,data:13;hist:12;perm:scan
16384,128,1024,SCAN-HISTORY,pass,2,2,200,2498.75,10234880,1078918656,36864,98304,135168,0.3333333333333333,2,3,36,7.78760273770104,583.6496350364963,data:8192;perm:1024;hist-scan:4096,data:16384;perm:128;hist:1024,data:13;perm:10;hist:scan
16384,128,1024,SCAN-BOTH,pass,1,1,112,2528.0,10354688,1078001664,32768,98304,131072,0.3333333333333333,1,3,18,7.780983916745506,590.4817518248175,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:128;hist:1024,data:13;perm:scan;hist:scan
16384,256,64,MODULAR-ORAM,leak,3,3,300.0,231.9375,950016.0,1077869312,53248,98304,151552,0,3,3,54,7.999504119041829,56.87356321839081,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:64,data:13;perm:10;hist:12
16384,256,64,NAIVE-FIXED,pass,4,4,408,456.75,1870848,1077869312,53248,98304,151808,0.25,4,3,72,7.999504119041829,112.0,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:64,data:13;perm:10;hist:12
16384,256,64,CANONICAL-MODULAR,pass,4,4,408,456.75,1870848,1077869312,53248,98304,151808,0.25,4,3,72,7.999504119041829,112.0,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:64,data:13;perm:10;hist:12
16384,256,64,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.937256809338521,353.1034482758621,unified:13312,unified:16384,unified:14
16384,256,64,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,33368,98304,131672,0,5,5,81.0,3.9843142023346303,132.41379310344828,packed-pages:8342,packed:4096,unified-packed:14
16384,256,64,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,100104,98304,198408,0,9,10,162.0,3.9834630350194553,211.86206896551724,packed-pages:8342,packed:4096,8 partitions:11
16384,256,64,HYBRID-P,pass,3,3,320,451.25,1848320,1075773184,49152,98304,409600,0.3333333333333333,3,2,54,7.98394751641537,110.65134099616859,data:8192;hist:4096,data:16384;hist:64,data:13;hist:12
16384,256,64,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,655360,0.5,1,1,18,7.968385214007782,109.8544061302682,data:8192,data:16384,data:13
16384,256,64,SCAN-PERMISSION,pass,3,3,320,515.25,2110464,1076035328,49152,98304,147456,0.25,3,3,54,7.9858930417071985,126.34482758620689,data:8192;hist:4096;perm-scan:1024,data:16384;hist:64;perm:256,data:13;hist:12;perm:scan
16384,256,64,SCAN-HISTORY,pass,2,2,200,581.5,2381824,1076034560,36864,98304,135168,0.3333333333333333,2,3,36,7.98588734192607,142.59003831417624,data:8192;perm:1024;hist-scan:4096,data:16384;perm:256;hist:64,data:13;perm:10;hist:scan
