runtime,family,variant,feature_set,model,seed,accuracy,auc,permutation_auc,chance,train_tasks,test_tasks
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,LogisticRegression,0,1.0,1.0,0.49783950617283956,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,RandomForest,0,1.0,1.0,0.49151234567901236,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,LogisticRegression,1,1.0,1.0,0.47592592592592586,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,LogisticRegression,2,1.0,1.0,0.5224537037037037,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,ALL,RandomForest,2,1.0,1.0,0.5219521604938272,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,LogisticRegression,0,1.0,1.0,0.48287037037037034,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,RandomForest,0,1.0,1.0,0.4883101851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,LogisticRegression,1,1.0,1.0,0.49120370370370364,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,RandomForest,1,1.0,1.0,0.46261574074074063,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,LogisticRegression,2,1.0,1.0,0.5298611111111111,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,RandomForest,2,1.0,1.0,0.5196759259259259,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,LogisticRegression,0,0.3888888888888889,0.3958333333333333,0.5192901234567902,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,RandomForest,0,0.5277777777777778,0.5258487654320987,0.4838348765432099,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,LogisticRegression,1,0.5416666666666666,0.5509259259259259,0.5016203703703703,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,RandomForest,1,0.4861111111111111,0.46412037037037035,0.48877314814814826,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,LogisticRegression,2,0.4305555555555556,0.42052469135802467,0.4989197530864198,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,TIMING,RandomForest,2,0.5138888888888888,0.5150462962962963,0.4956404320987654,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,LogisticRegression,0,1.0,1.0,0.4803240740740741,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,RandomForest,0,1.0,1.0,0.48533950617283955,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,LogisticRegression,1,1.0,1.0,0.4875385802469136,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,RandomForest,1,1.0,1.0,0.45428240740740733,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,LogisticRegression,2,1.0,1.0,0.5289351851851853,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_SIZE,RandomForest,2,1.0,0.9999999999999999,0.5290123456790123,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,LogisticRegression,0,0.4583333333333333,0.4629629629629629,0.5031635802469135,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,RandomForest,0,0.5555555555555556,0.5578703703703703,0.477391975308642,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,LogisticRegression,1,0.4861111111111111,0.537037037037037,0.5018518518518518,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,RandomForest,1,0.5277777777777778,0.4934413580246913,0.4995370370370371,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,LogisticRegression,2,0.5,0.4807098765432099,0.480787037037037,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL_TIMING,RandomForest,2,0.5555555555555556,0.5258487654320988,0.5020833333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,LogisticRegression,0,1.0,1.0,0.48572530864197533,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,RandomForest,0,1.0,1.0,0.496412037037037,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,LogisticRegression,1,1.0,1.0,0.49313271604938275,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,RandomForest,1,1.0,1.0,0.476929012345679,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,LogisticRegression,2,1.0,1.0,0.530246913580247,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE_TIMING,RandomForest,2,1.0,1.0,0.5317515432098766,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,LogisticRegression,0,1.0,1.0,0.4827932098765432,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,RandomForest,0,1.0,1.0,0.490625,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,LogisticRegression,1,1.0,1.0,0.487962962962963,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,RandomForest,1,1.0,1.0,0.4873842592592593,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,LogisticRegression,2,1.0,1.0,0.5292438271604938,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL,RandomForest,2,1.0,1.0,0.5214891975308642,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,LogisticRegression,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,RandomForest,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,LogisticRegression,1,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,RandomForest,1,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,LogisticRegression,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,RandomForest,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,LogisticRegression,0,0.5,0.48456790123456794,0.47816358024691363,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,RandomForest,0,0.6527777777777778,0.6797839506172839,0.5004243827160495,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,LogisticRegression,1,0.4861111111111111,0.3881172839506173,0.4999999999999999,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,RandomForest,1,0.6527777777777778,0.7137345679012346,0.5055555555555555,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,LogisticRegression,2,0.5555555555555556,0.4575617283950617,0.5065586419753086,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,TIMING,RandomForest,2,0.6527777777777778,0.673611111111111,0.4649305555555556,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_SIZE,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,LogisticRegression,0,0.5,0.5108024691358024,0.4913580246913581,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,RandomForest,0,0.6666666666666666,0.7229938271604939,0.5040123456790124,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,LogisticRegression,1,0.5138888888888888,0.4984567901234568,0.497608024691358,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,RandomForest,1,0.7361111111111112,0.7388117283950617,0.5067901234567901,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,LogisticRegression,2,0.5277777777777778,0.5547839506172839,0.5031635802469137,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL_TIMING,RandomForest,2,0.6944444444444444,0.6844135802469136,0.45956790123456787,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,LogisticRegression,0,0.5,0.48919753086419754,0.4776234567901234,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,RandomForest,0,0.6805555555555556,0.712962962962963,0.4993827160493828,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,LogisticRegression,1,0.4861111111111111,0.39120370370370366,0.500462962962963,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,RandomForest,1,0.6666666666666666,0.7160493827160493,0.5091820987654321,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,LogisticRegression,2,0.5555555555555556,0.4575617283950617,0.5065586419753086,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE_TIMING,RandomForest,2,0.6527777777777778,0.6770833333333333,0.4648919753086419,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,LogisticRegression,0,0.5,0.5092592592592593,0.49120370370370364,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,RandomForest,0,0.6388888888888888,0.7199074074074074,0.5020061728395062,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,LogisticRegression,1,0.5138888888888888,0.4953703703703704,0.4976080246913579,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,RandomForest,1,0.7083333333333334,0.7384259259259258,0.507638888888889,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,LogisticRegression,2,0.5277777777777778,0.5532407407407408,0.5027777777777779,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL,RandomForest,2,0.6944444444444444,0.6851851851851851,0.467283950617284,0.5,28,12
