seed,system,distribution,variant,feature,split,metric,value,permutation
2,PAuth-derived,balanced,MODULAR-ORAM,F1,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F1,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F2,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F2,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F2,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F3,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F3,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F3,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F4,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F4,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F4,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,PAuth-derived,balanced,MODULAR-ORAM,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,PAuth-derived,balanced,MODULAR-ORAM,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,PAuth-derived,balanced,MODULAR-ORAM,F5,random,accuracy,0.49722222222222223,0.5319444444444444
2,PAuth-derived,balanced,MODULAR-ORAM,F5,random,macro_f1,0.4813382047424601,0.5319444444444444
2,PAuth-derived,balanced,MODULAR-ORAM,F5,random,roc_auc,0.5099873421629465,0.5319444444444444
2,PAuth-derived,balanced,CANONICAL-MODULAR,F0,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F0,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F0,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F1,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F1,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F1,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F2,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F2,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F2,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F3,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F3,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F3,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,PAuth-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,PAuth-derived,balanced,CANONICAL-MODULAR,F5,random,accuracy,0.49722222222222223,0.5319444444444444
2,PAuth-derived,balanced,CANONICAL-MODULAR,F5,random,macro_f1,0.4813382047424601,0.5319444444444444
2,PAuth-derived,balanced,CANONICAL-MODULAR,F5,random,roc_auc,0.5099873421629465,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM,F0,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F0,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F0,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F1,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F1,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F1,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F2,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F2,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F2,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F3,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F3,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,accuracy,0.49722222222222223,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,macro_f1,0.4813382047424601,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,roc_auc,0.5099873421629465,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,accuracy,0.49722222222222223,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.4813382047424601,0.5319444444444444
2,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.5099873421629465,0.5319444444444444
2,PAuth-derived,natural,MODULAR-ORAM,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F0,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F1,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F2,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F3,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F4,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,MODULAR-ORAM,F5,random,accuracy,0.6625,0.6347222222222222
2,PAuth-derived,natural,MODULAR-ORAM,F5,random,macro_f1,0.41740395789698015,0.6347222222222222
2,PAuth-derived,natural,MODULAR-ORAM,F5,random,roc_auc,0.49855699855699853,0.6347222222222222
2,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,accuracy,0.6625,0.6347222222222222
2,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,macro_f1,0.41740395789698015,0.6347222222222222
2,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,roc_auc,0.49855699855699853,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F0,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F1,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F2,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM,F5,random,accuracy,0.6625,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM,F5,random,macro_f1,0.41740395789698015,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM,F5,random,roc_auc,0.49855699855699853,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.6916666666666667
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,accuracy,0.6625,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.41740395789698015,0.6347222222222222
2,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.49855699855699853,0.6347222222222222
