runtime,family,variant,feature_set,model,mean_auc,ci_low,ci_high,permutation_baseline,permutation_p_value,episodes,tasks,split
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_SLIP,LogisticRegression,0.533203125,0.283544921875,0.7550781249999999,0.4815234375,0.37254901960784315,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_SLIP,RandomForest,0.5575086805555556,0.4019965277777778,0.6783528645833333,0.5075260416666666,0.21568627450980393,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_SLIP,RandomForest,0.435546875,0.2318359375,0.6105468749999999,0.5010546875,0.7647058823529411,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_TO_SEND,LogisticRegression,0.4544270833333333,0.3624348958333333,0.5949381510416667,0.4963845486111111,0.7254901960784313,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_TO_SEND,LogisticRegression,0.419921875,0.192138671875,0.5758789062499999,0.511484375,0.7254901960784313,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_TO_SEND,RandomForest,0.5518663194444444,0.4773003472222223,0.6319281684027778,0.4993793402777777,0.1568627450980392,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_TO_SEND,RandomForest,0.509765625,0.270166015625,0.691943359375,0.49703125,0.45098039215686275,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SEND_TO_RECEIVE,LogisticRegression,0.4848090277777778,0.3401584201388889,0.5471028645833332,0.5173524305555556,0.7647058823529411,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SEND_TO_RECEIVE,LogisticRegression,0.50390625,0.23095703125,0.74736328125,0.47796875,0.47058823529411764,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SEND_TO_RECEIVE,RandomForest,0.4906684027777778,0.3721028645833333,0.60478515625,0.5189496527777777,0.6666666666666666,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SEND_TO_RECEIVE,RandomForest,0.537109375,0.313623046875,0.688330078125,0.4971484375,0.3333333333333333,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_ARRIVAL,LogisticRegression,0.5069444444444444,0.43463541666666666,0.5965060763888889,0.5005902777777779,0.3333333333333333,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_ARRIVAL,LogisticRegression,0.33984375,0.20185546875,0.5567382812499999,0.441015625,0.8627450980392157,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_ARRIVAL,RandomForest,0.57421875,0.4303005642361111,0.6820746527777778,0.5145312500000001,0.17647058823529413,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_ARRIVAL,RandomForest,0.572265625,0.31455078125,0.7873046875,0.5186328125,0.3137254901960784,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_PROCESS,LogisticRegression,0.48480902777777773,0.32102864583333335,0.5972222222222223,0.5209201388888889,0.7450980392156863,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_PROCESS,LogisticRegression,0.55078125,0.26962890625,0.738671875,0.503515625,0.29411764705882354,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_PROCESS,RandomForest,0.48242187499999994,0.3495008680555556,0.5900716145833333,0.5090798611111111,0.6862745098039216,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RECEIVER_PROCESS,RandomForest,0.404296875,0.18759765625,0.588916015625,0.486171875,0.8431372549019608,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,COMMIT_TIME,LogisticRegression,0.4348958333333333,0.3352322048611111,0.55390625,0.48871961805555564,0.9411764705882353,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,COMMIT_TIME,LogisticRegression,0.462890625,0.25751953125,0.7234375,0.446875,0.43137254901960786,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,COMMIT_TIME,RandomForest,0.5299479166666667,0.4195963541666667,0.6462999131944445,0.5097005208333334,0.37254901960784315,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,COMMIT_TIME,RandomForest,0.705078125,0.493505859375,0.910986328125,0.53984375,0.0784313725490196,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,LogisticRegression,0.37695312500000006,0.32106119791666665,0.44367947048611106,0.5045833333333333,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,RandomForest,0.4539930555555556,0.3835828993055555,0.5114691840277777,0.4980338541666666,0.7843137254901961,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,STRUCTURAL,RandomForest,0.5,0.32900390625,0.68876953125,0.478984375,0.49019607843137253,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL_OBSERVER,LogisticRegression,0.3524305555555556,0.26240234375,0.440625,0.4983854166666667,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL_OBSERVER,LogisticRegression,0.53125,0.2943359375,0.7490234375,0.483671875,0.35294117647058826,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL_OBSERVER,RandomForest,0.54296875,0.42815755208333334,0.649072265625,0.5067881944444445,0.27450980392156865,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,ALL_OBSERVER,RandomForest,0.521484375,0.212255859375,0.7154296874999999,0.51515625,0.47058823529411764,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,READY_TIME,LogisticRegression,1.0,0.9999999999999999,1.0,0.49822265625,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,READY_TIME,LogisticRegression,1.0,1.0,1.0,0.50181640625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,READY_TIME,RandomForest,1.0,0.9999999999999999,1.0,0.4951486545138888,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,READY_TIME,RandomForest,1.0,1.0,1.0,0.504443359375,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,QUEUE_DELAY,LogisticRegression,1.0,0.9999999999999999,1.0,0.4959201388888889,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.50166015625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.4980523003472222,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.503798828125,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RELEASE_TO_SEND,LogisticRegression,0.7622612847222222,0.6868218315972222,0.8305528428819444,0.509338107638889,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RELEASE_TO_SEND,LogisticRegression,0.8505859375,0.767578125,0.9369140625,0.50095703125,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RELEASE_TO_SEND,RandomForest,0.7286241319444445,0.6512668185763889,0.7983154296875,0.507119140625,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RELEASE_TO_SEND,RandomForest,0.83251953125,0.75543212890625,0.91248779296875,0.518994140625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,SEND_TO_RECEIVE,LogisticRegression,0.9180772569444444,0.88544921875,0.9473632812499999,0.5055360243055556,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,SEND_TO_RECEIVE,LogisticRegression,0.95703125,0.8967529296875,0.9890380859375,0.51576171875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,SEND_TO_RECEIVE,RandomForest,0.9152018229166667,0.8910820855034722,0.9469333224826388,0.5030381944444444,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,SEND_TO_RECEIVE,RandomForest,0.955078125,0.910498046875,0.99326171875,0.503837890625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,0.9999999999999999,1.0,0.5056488715277778,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,1.0,1.0,0.5130078125,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RECEIVER_ARRIVAL,RandomForest,1.0,0.9999999999999999,1.0,0.501162109375,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RECEIVER_ARRIVAL,RandomForest,1.0,1.0,1.0,0.513466796875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RECEIVER_PROCESS,LogisticRegression,0.9895833333333333,0.9822184244791666,0.9973090277777777,0.5072482638888889,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RECEIVER_PROCESS,LogisticRegression,0.9951171875,0.9855712890625,1.0,0.5117578125,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,RECEIVER_PROCESS,RandomForest,0.9997829861111112,0.9991319444444445,1.0,0.5006271701388889,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,RECEIVER_PROCESS,RandomForest,0.9990234375,0.99609375,1.0,0.4954296875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,COMMIT_TIME,LogisticRegression,0.5436197916666666,0.4794949001736111,0.5950927734375,0.4955490451388889,0.11764705882352941,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,COMMIT_TIME,LogisticRegression,0.6025390625,0.462353515625,0.691943359375,0.5,0.09803921568627451,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,COMMIT_TIME,RandomForest,0.4656032986111111,0.40091417100694443,0.5292724609375,0.4990516493055556,0.8235294117647058,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,COMMIT_TIME,RandomForest,0.44384765625,0.235205078125,0.594287109375,0.496357421875,0.7647058823529411,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,STRUCTURAL,LogisticRegression,0.4641927083333333,0.3897515190972222,0.5503702799479167,0.49930881076388883,0.8823529411764706,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,STRUCTURAL,LogisticRegression,0.53759765625,0.388427734375,0.6910522460937499,0.4944140625,0.29411764705882354,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,STRUCTURAL,RandomForest,0.4403211805555556,0.36112738715277776,0.5480970594618055,0.4945779079861111,0.9019607843137255,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,STRUCTURAL,RandomForest,0.54345703125,0.456201171875,0.68572998046875,0.5034375,0.37254901960784315,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,ALL_OBSERVER,LogisticRegression,1.0,0.9999999999999999,1.0,0.506310763888889,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,ALL_OBSERVER,LogisticRegression,1.0,1.0,1.0,0.5114453125,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M2,ALL_OBSERVER,RandomForest,0.9998372395833333,0.9995781792534723,1.0,0.5029188368055556,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M2,ALL_OBSERVER,RandomForest,1.0,1.0,1.0,0.514765625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,READY_TIME,LogisticRegression,1.0,0.9999999999999999,1.0,0.49376302083333334,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,READY_TIME,LogisticRegression,1.0,1.0,1.0,0.50712890625,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,READY_TIME,RandomForest,1.0,0.9999999999999999,1.0,0.49162109375,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,READY_TIME,RandomForest,1.0,1.0,1.0,0.504404296875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,QUEUE_DELAY,LogisticRegression,1.0,0.9999999999999999,1.0,0.49348090277777784,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.506513671875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.4916351996527777,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.501943359375,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RELEASE_SLIP,LogisticRegression,0.47211371527777773,0.41777208116319453,0.5359809027777778,0.4943348524305555,0.8235294117647058,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RELEASE_SLIP,LogisticRegression,0.47900390625,0.3318603515625,0.6257568359375,0.507529296875,0.7058823529411765,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RELEASE_SLIP,RandomForest,0.46940104166666663,0.3982598198784722,0.5403862847222222,0.4921820746527778,0.7058823529411765,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RELEASE_SLIP,RandomForest,0.54931640625,0.3404052734375,0.6371337890625,0.511103515625,0.29411764705882354,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RELEASE_TO_SEND,LogisticRegression,0.5150824652777778,0.4270358615451389,0.5802001953125,0.49963650173611107,0.3333333333333333,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RELEASE_TO_SEND,LogisticRegression,0.53515625,0.38321533203125,0.69210205078125,0.497431640625,0.35294117647058826,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RELEASE_TO_SEND,RandomForest,0.5294596354166666,0.4694078233506945,0.6273152669270833,0.4891840277777778,0.23529411764705882,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RELEASE_TO_SEND,RandomForest,0.53125,0.40399169921875,0.6548828125,0.492509765625,0.39215686274509803,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,SEND_TO_RECEIVE,LogisticRegression,0.5709635416666667,0.4812174479166666,0.6494574652777778,0.4989561631944444,0.0392156862745098,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,SEND_TO_RECEIVE,LogisticRegression,0.671875,0.506201171875,0.77265625,0.5044921875,0.0196078431372549,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,SEND_TO_RECEIVE,RandomForest,0.5194227430555556,0.45250651041666673,0.5773925781250001,0.49899197048611116,0.3137254901960784,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,SEND_TO_RECEIVE,RandomForest,0.4580078125,0.301806640625,0.5866943359375,0.497265625,0.7058823529411765,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RECEIVER_ARRIVAL,LogisticRegression,0.45279947916666663,0.38597547743055555,0.5246473524305556,0.49657552083333334,0.9607843137254902,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RECEIVER_ARRIVAL,LogisticRegression,0.4091796875,0.326513671875,0.5233642578125,0.4928125,0.8823529411764706,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RECEIVER_ARRIVAL,RandomForest,0.4876844618055555,0.422607421875,0.5594143337673612,0.49939127604166667,0.6274509803921569,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RECEIVER_ARRIVAL,RandomForest,0.4736328125,0.3804443359375,0.57735595703125,0.5040234375,0.6862745098039216,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RECEIVER_PROCESS,LogisticRegression,0.5365668402777777,0.4642415364583333,0.5876247829861111,0.49999348958333334,0.17647058823529413,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RECEIVER_PROCESS,LogisticRegression,0.57421875,0.3522216796875,0.73447265625,0.499140625,0.11764705882352941,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,RECEIVER_PROCESS,RandomForest,0.5041232638888888,0.46182996961805556,0.543551974826389,0.49651041666666673,0.43137254901960786,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,RECEIVER_PROCESS,RandomForest,0.4794921875,0.3097900390625,0.625830078125,0.4994921875,0.6470588235294118,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,COMMIT_TIME,LogisticRegression,0.4000651041666667,0.3350341796875,0.4943576388888889,0.49393771701388883,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,COMMIT_TIME,LogisticRegression,0.39208984375,0.2606689453125,0.575390625,0.50923828125,0.9803921568627451,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,COMMIT_TIME,RandomForest,0.6376410590277778,0.5609307183159723,0.6886678059895832,0.49755859375,0.0196078431372549,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,COMMIT_TIME,RandomForest,0.58740234375,0.42576904296875,0.7025634765625,0.486298828125,0.0392156862745098,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,STRUCTURAL,LogisticRegression,0.47900390625,0.42642144097222223,0.5201226128472222,0.49425130208333334,0.7058823529411765,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,STRUCTURAL,LogisticRegression,0.53759765625,0.3494140625,0.68741455078125,0.4973828125,0.23529411764705882,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,STRUCTURAL,RandomForest,0.504665798611111,0.4328192816840277,0.573293728298611,0.495607638888889,0.47058823529411764,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,STRUCTURAL,RandomForest,0.51611328125,0.40941162109375,0.62076416015625,0.4913671875,0.35294117647058826,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,ALL_OBSERVER,LogisticRegression,0.4886067708333333,0.41929524739583335,0.5462999131944445,0.48920572916666666,0.5294117647058824,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,ALL_OBSERVER,LogisticRegression,0.521484375,0.3445556640625,0.6768310546874999,0.49541015625,0.35294117647058826,64,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,POOLED,M3,ALL_OBSERVER,RandomForest,0.4454210069444444,0.3864339192708333,0.5046820746527778,0.4972797309027777,0.9215686274509803,192,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,POOLED,M3,ALL_OBSERVER,RandomForest,0.5263671875,0.4064697265625,0.649951171875,0.50794921875,0.39215686274509803,64,16,WITHIN_TASK_REPETITION_HOLDOUT
