framework,pinned_commit,relative_path,bytes,discovered_materialized_python_file,included_ir_v1,inclusion_rule,exclusion_reason
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_checkpoint_encoding.py,16969,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_const.py,962,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_conversation_history.py,921,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_edge.py,35283,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_edge_runner.py,19787,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_events.py,19177,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_executor.py,35630,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_function_executor.py,18066,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_functional.py,67027,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_message_utils.py,1329,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_model_utils.py,1530,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_request_info_mixin.py,16451,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_runner.py,21712,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_runner_context.py,22247,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_state.py,4545,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_typing_utils.py,22254,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_validation.py,18990,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_viz.py,17609,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_workflow.py,58914,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_workflow_builder.py,38884,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_workflow_context.py,20610,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_workflow_executor.py,29036,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/a2a/__init__.py,956,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/ag_ui/__init__.py,1459,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/amazon/__init__.py,1873,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/anthropic/__init__.py,2187,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/azure/__init__.py,2072,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/chatkit/__init__.py,995,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/declarative/__init__.py,1568,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/devui/__init__.py,1154,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/exceptions.py,5968,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/foundry/__init__.py,4911,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/gemini/__init__.py,1377,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/github/__init__.py,1440,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/google/__init__.py,1104,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/hyperlight/__init__.py,1442,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/lab/__init__.py,400,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/mem0/__init__.py,871,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/microsoft/__init__.py,2371,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/mistral/__init__.py,1491,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/monty/__init__.py,1275,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/observability.py,168318,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/ollama/__init__.py,1129,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/openai/__init__.py,2287,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/orchestrations/__init__.py,2301,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/redis/__init__.py,924,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/security.py,152558,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/tools/__init__.py,2491,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/__init__.py,48,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/conftest.py,4761,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/__init__.py,48,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/conftest.py,12298,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_agent_hooks.py,112078,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_agents.py,138634,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_as_tool_kwargs_propagation.py,15312,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_azure_namespace.py,384,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_clients.py,22681,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_compaction.py,75283,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_docstrings.py,7363,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_embedding_client.py,3143,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_embedding_types.py,5818,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_exceptions.py,1010,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_feature_stage.py,18594,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_foundry_namespace.py,1839,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_function_invocation_logic.py,267978,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_gemini_namespace.py,1439,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_agent.py,61597,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_background_agents.py,26332,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_file_access.py,53282,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_file_memory.py,21367,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_loop.py,60930,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_memory.py,37766,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,13815,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,16516,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,54286,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_hyperlight_namespace.py,1494,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_local_eval.py,47049,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_mcp.py,317419,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_mcp_observability.py,15011,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_mcp_skills.py,50388,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware.py,81678,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_context_result.py,20568,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,132295,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,55265,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_mistral_namespace.py,1523,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_monty_namespace.py,1396,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,292892,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_optional_dependencies.py,6439,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_root_exports.py,1624,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_serializable_mixin.py,21412,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_sessions.py,89625,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_settings.py,14093,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_skills.py,297268,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_telemetry.py,20963,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,59053,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools_future_annotations.py,4699,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools_namespace.py,1444,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_types.py,177581,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/utils.py,298,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/test_security.py,163181,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/__init__.py,48,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor.py,34719,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,22278,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_run_event_typing.py,1629,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_utils.py,3267,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_checkpoint.py,71707,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_checkpoint_decode.py,7949,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_checkpoint_encode.py,9953,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_checkpoint_unrestricted_pickle.py,20942,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_checkpoint_validation.py,5888,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_edge.py,57077,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_executor.py,41174,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_executor_future.py,5112,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_full_conversation.py,22294,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_function_executor.py,41224,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_function_executor_future.py,2397,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_functional_workflow.py,65727,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_output_designation.py,5295,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_output_executors_contract.py,10575,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_request_info_and_response.py,13089,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_request_info_event_rehydrate.py,23359,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_request_info_mixin.py,39591,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_runner.py,44746,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_serialization.py,40288,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_state.py,10471,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_strict_mode_event_labeling.py,4560,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_sub_workflow.py,31982,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_typevar_validation.py,11199,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_typing_utils.py,27365,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_validation.py,28379,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_viz.py,15173,YES,YES,SPARSE_CHECKOUT_BEHAVIORAL_TEST_CORPUS,
