framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1401,middleware,NONE,false,false,unknown,EXCLUDED,56eaff76d6df3a3e48a4f021d749f0a3b858d01d145fb5302b6587b73f814007,false,create_agent_hooks_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1414,instructions,NONE,false,false,unknown,EXCLUDED,794dc74ccce9a4dc2027b65d7277d36591061024272a4ef700b50449529a3cad,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1416,middleware,NONE,false,false,unknown,EXCLUDED,b461a21741f1b762e4216914e20097ef3f74998a60b6d73d6af128a5cb16a93e,false,create_agent_hooks_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1417,middleware,NONE,false,false,unknown,EXCLUDED,40b70e6a94a62aab1f010bb784d3f4dba3de5663f6c1d6968bba572325742f36,false,create_agent_hooks_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1422,middleware,NONE,false,false,unknown,EXCLUDED,7096b93f5ccb050892a99adaddea225e3a2b1c90a40733f713ed00fce051e65e,false,categorize_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1423,middleware,NONE,false,false,unknown,EXCLUDED,a1e521ae5a75d0de1ce85bd292cf07b35bb9ec51ec71de8eceff53eafbb21af4,false,categorize_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1433,instructions,NONE,false,false,unknown,EXCLUDED,a79efec5b9346218e2fd78ed19740f068da454003f978efbe85cab900dc4dd3b,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1436,middleware,NONE,false,false,unknown,EXCLUDED,b673dd01b2e1ab2c4f7217791f2d3b0e7a7e8d584a9567aaaeb18548eec5bec7,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1437,middleware,NONE,false,false,unknown,EXCLUDED,4a16e858f76df6b08b2512cbb61303437b159e4d40d7ce4f5ed958378f2073f6,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1459,instructions,NONE,false,false,unknown,EXCLUDED,ea58b0a39c56a2079cbb1d3184dd0764a7c634d265e4b804555eaab02dafd3c5,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1462,middleware,NONE,false,false,unknown,EXCLUDED,e16595738676e21bf3ee17af96456fea9986d851f7f7cf98ca23e34d68cf484c,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1466,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,a53fd45c1051d6f3a54bfad33547fb8a87acb10c94fe16ece3d03a4ea01b1544,false,ask_inner,question,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1465,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,3174d5a1d009edd89c25193d26032318f922d7d001fef31ecad0cce2caca6ed2,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1484,instructions,NONE,false,false,unknown,EXCLUDED,d0add43200ff10dac63cff81f5ff6a737af9ceb7bb5e46cefa643f4924ef9618,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1487,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,0f5103ba54fa27e755c20ff3718887a2084ae38eef82c5b100427292066451ac,false,"Name(id='ask_inner', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1488,middleware,NONE,false,false,unknown,EXCLUDED,773a0e42314128221c7795e21f79ffc30d3727d46ea967d21d8a607eb5dc5975,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1505,fanout_fanin,NONE,false,false,unknown,EXCLUDED,5834a004c296cd9c8618ddfd11adf06138d2cfde5814672fe4965d84f21b16e2,false,isdisjoint,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1520,instructions,NONE,false,false,unknown,EXCLUDED,1b3bddb5f5cbe66cd5ec6b6100348a8e424f1968027d3e2ad4830f4704c532b8,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1522,middleware,NONE,false,false,unknown,EXCLUDED,2b37a3bb61cbf93dd2b843443eeaab417ba1222a7feb691771ac3718e00a7bf7,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1541,instructions,NONE,false,false,unknown,EXCLUDED,633a34f704f5f2dd62b2e920c4ffdcbac24560421c80fc01fb0c33a276354f20,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1549,instructions,NONE,false,false,unknown,EXCLUDED,56f3be90162080a8fac041c45efd4401f7cb36c908a9929403add6b2c2f41adf,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1551,middleware,NONE,false,false,unknown,EXCLUDED,5ea67dc8e39b453ce0498fd4b3113faacba985435e4d7b4a2b5d22f1d4f69ca5,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1569,state_memory,NONE,false,false,unknown,EXCLUDED,cac2e65f816868c29739aa8fb7190c0151ca802a977e1add6a26f48b881e770a,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1570,state_memory,NONE,false,false,unknown,EXCLUDED,e7a2ed18479d6f98a571349df152bc743f0f289b629f84096d7083cf81fa4e94,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1572,instructions,NONE,false,false,unknown,EXCLUDED,1ad2ffcc81508cb54d025c56337e67080f0be280a28ecd9e7267fedd2e9d64eb,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1575,conditional_edge,NONE,false,false,unknown,EXCLUDED,abdac7b9d1fe12413a6d7b127dfe23f49630c04c184844cbcab36c1427398cba,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1582,state_memory,NONE,false,false,unknown,EXCLUDED,16f588c6de9fc602b317134421135a746bfa26d2e13c7808757abb0923c7b9f9,false,session.state.get,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1592,state_memory,NONE,false,false,unknown,EXCLUDED,cfd0154c6dba13742ab66307f2b66b61396b704a35151f7efa8e964c890717df,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1593,state_memory,NONE,false,false,unknown,EXCLUDED,e04c6239c9b527909cec7d25b54ca54f4984b45830ea3f79d8bc0b290d5f9745,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1598,instructions,NONE,false,false,unknown,EXCLUDED,9b1e5a7aab8de8b301cf58c3f4c7feccdbd2ff0573667688d2401ef1fc994280,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1600,conditional_edge,NONE,false,false,unknown,EXCLUDED,d194e8c8f52bea3c287e3d15f0f58e2ed26f339b4b8d305cc4c3b3f7c1b9eb66,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1620,state_memory,NONE,false,false,unknown,EXCLUDED,f4f4dce32e0d5d10a7916a56b78d100387f076975b6a41ba3f65d9b6ad0ab6fd,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1621,state_memory,NONE,false,false,unknown,EXCLUDED,889822ea7239c5651d07666382cde1a5ca43808d0c454b7cfb2ba17fb2cc9e56,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1624,instructions,NONE,false,false,unknown,EXCLUDED,2afa12697695d1ddaa42e56306126d56ab0d68549b6078e1e2dacff448a927d4,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1628,middleware,NONE,false,false,unknown,EXCLUDED,85d4796d15f084048c1c571c1c06e91a6d78b952ceb36d96298a89a7b166e5ee,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1632,conditional_edge,NONE,false,false,unknown,EXCLUDED,9fe716a1b7ddd7301112b04f494668aa2b11733758caf3b96f8e99b7eb461035,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1648,state_memory,NONE,false,false,unknown,EXCLUDED,b12ecb09722747e287ee639f4c394437a42a66fcb60c8843c5b33a60df902507,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1649,state_memory,NONE,false,false,unknown,EXCLUDED,15161810e6c374261b6bfb1dd1c762952afa2026153e943b52cd822f39b269f4,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1651,instructions,NONE,false,false,unknown,EXCLUDED,18481988a700554bc18b0e0719079193bb6ec72520f429f78bf6fc4be2fc7b7e,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1655,middleware,NONE,false,false,unknown,EXCLUDED,ca26e1e069aabdf077e07008ffe5d65d5ca64e4beefb5374bfd76cb12649b823,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1684,state_memory,NONE,false,false,unknown,EXCLUDED,e062e19db33721bb8812a1f185e84ac6a315b75a3451278783875d850bcd91f4,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1685,state_memory,NONE,false,false,unknown,EXCLUDED,0fa94328a968aaa0a86ab058702b4f77dd1ce98585476c0b5e53fbfd974fc5cd,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1686,instructions,NONE,false,false,unknown,EXCLUDED,e2d4def78e308a0515be565e78a397bfae93d295e422922f72db091079d8df9a,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1689,conditional_edge,NONE,false,false,unknown,EXCLUDED,3eb62e6b45400b2e4923e968168689c3cf065d97a0def22da89ce3bcf95ae1d3,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1704,instructions,NONE,false,false,unknown,EXCLUDED,4ecff52f1ad1329f2fc7285c8d7b1455b15af82db3b086ad3fdce1a1d994539e,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1707,agents_as_tools,NONE,false,false,unknown,EXCLUDED,124edc6e7417dde3bb00525298decdea3c604d0faf8a846e4b5374f9704c930b,false,sub_agent.as_tool,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1708,middleware,NONE,false,false,unknown,EXCLUDED,559363272f509718b41f37014b487f6b3cc6d8e089a97db5068576c027642372,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1712,conditional_edge,NONE,false,false,unknown,EXCLUDED,5aff3ab3165240c66c24c5e033a7e990548445bfb8b1e0f025dd3d9bf4134d19,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1723,state_memory,NONE,false,false,unknown,EXCLUDED,3bc4aeec33f5fa47f6384f78e32f8f5e8ed6a556a358e6f0c4fc51cbe4ca7250,false,session.state.get,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1741,state_memory,NONE,false,false,unknown,EXCLUDED,4510accb8bdae2f74e6311158a47fd6af706f82d1870a45aaf96b6221c5a7517,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1742,state_memory,NONE,false,false,unknown,EXCLUDED,5547e8aa3ca08a6147a0ef30cef98492c4b06cfd702db3edbc9890d46a6fb3f1,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1743,instructions,NONE,false,false,unknown,EXCLUDED,4daa990a64d2c370d54b8ab3b85edf0ac34b69b88828f4da06685a5b428fb039,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1747,middleware,NONE,false,false,unknown,EXCLUDED,72159f783fc8531005f292a65c7c45c1c9e6e8b9d60e9b1e1a2b854f5755a2ee,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1756,instructions,NONE,false,false,unknown,EXCLUDED,1d609b5b1bb1f3fd39fc3c6f7a6a22b61cdd0e393672e0516f4d44a714026152,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1759,agents_as_tools,NONE,false,false,unknown,EXCLUDED,8f500f7a8e05694f16c79211494eb7745166d3363d361ac819388460ad5bfe52,false,sub_agent.as_tool,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1760,middleware,NONE,false,false,unknown,EXCLUDED,362ef70abc571e71ce157292ebb2bbaf8c8f7f54c0d73f28cd5f09079ff2d779,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1782,state_memory,NONE,false,false,unknown,EXCLUDED,3c9827f1d6893bcfd7ef398007691bce630911732478bdb334244fc91176444e,false,InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1783,state_memory,NONE,false,false,unknown,EXCLUDED,eda34da497bed7d38d8f65d8d92f918382b7acbf3f4c0cd9453d881a39e135d8,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1784,instructions,NONE,false,false,unknown,EXCLUDED,edd1d3f27a06a0f31ba2c9c823f6ed61012295a070d80bc97158d65214e36980,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1788,conditional_edge,NONE,false,false,unknown,EXCLUDED,d8c0a4e45d0415dc34c34f1ca4172dfbd81aae0f35f4376567e1f825ca3989c5,false,when == 'before_call_next',,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1791,conditional_edge,NONE,false,false,unknown,EXCLUDED,8dd8b0c7af1e8e3fdf788bbbda8deb05acde2f122595186ecfa425d5aecdf301,false,when == 'after_call_next',,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1794,instructions,NONE,false,false,unknown,EXCLUDED,44fa6badf2812451e41f118d0e08629454613a9cbd3a4a6a334c273ddb2ab99c,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1798,middleware,NONE,false,false,unknown,EXCLUDED,f27d3857bc90a7814863e65a2aeacba25296d5b6d3a1539082b22a623da0d1a9,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1799,middleware,NONE,false,false,unknown,EXCLUDED,974e3e45935a38c17f150a3bdb3b625d46f86c299ac4ddef19d1be38d2a67ac2,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1804,conditional_edge,NONE,false,false,unknown,EXCLUDED,fc47bb99f2517ef59458c6f5d618e430a7d9cd847f89297787e1caefd0a96c38,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_agent_hooks.py,f5f9738a2f7448229c9ac1beb0763234c1a62bfbaf22b3b7f336b53464ede473,1814,state_memory,NONE,false,false,unknown,EXCLUDED,d92a4daf2efdced5b5424d576f9704768005ecde063ac19e958b9bb8dbe566e7,false,session.state.get,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
